// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Tetrahedra Data File
// ================================================================================
//
// Data Structure:
// Node 1 Node 2 Node 3 Node 4
// Note: Node numbers are zero-indexed
//
// ================================================================================
379 362 588 994
665 1002 696 989
732 663 731 952
562 489 439 714
815 1007 953 711
1049 360 716 697
177 610 874 702
480 385 481 610
138 267 734 751
732 135 742 904
789 1032 764 845
79 902 680 874
574 419 729 692
525 801 1032 938
249 258 870 844
298 843 691 995
173 280 1026 810
574 504 506 816
177 178 870 680
83 185 777 810
298 288 841 854
833 616 702 844
210 46 53 1010
27 26 863 747
238 640 969 981
482 589 975 847
179 634 981 790
265 62 1022 856
824 795 977 1041
30 29 31 679
300 29 30 679
203 1020 859 916
490 537 364 878
671 220 219 146
162 212 86 955
466 467 724 906
877 504 706 816
145 144 673 678
680 384 770 847
789 221 853 1032
933 964 759 971
220 666 671 219
492 418 849 839
787 791 937 993
52 270 38 890
46 212 53 848
408 383 545 798
31 144 145 678
617 621 982 706
301 54 127 824
859 916 776 903
832 1042 936 890
907 954 772 751
500 763 819 893
904 714 810 949
801 872 1032 938
244 80 925 902
241 31 679 678
387 342 386 845
176 22 616 833
243 16 143 806
359 360 336 823
203 300 30 916
65 63 116 688
386 764 845 983
782 179 860 790
309 897 840 697
221 241 853 872
580 812 1032 764
280 277 174 859
914 706 866 1018
171 99 305 775
210 324 752 987
385 615 610 891
843 298 822 995
138 267 209 734
679 619 30 916
203 30 141 620
1034 782 785 1005
652 651 668 655
282 38 779 890
441 442 734 1029
679 241 678 812
433 479 864 965
276 277 203 859
678 673 674 872
584 531 694 746
892 368 835 740
280 83 683 810
546 401 950 976
367 405 570 718
615 383 798 891
907 417 772 1014
859 1011 707 776
581 683 956 949
758 878 766 811
121 165 796 836
778 33 731 777
410 418 827 783
54 119 76 895
361 362 1041 901
63 299 116 688
778 81 777 764
464 462 353 696
477 581 956 949
675 523 450 938
358 378 583 978
742 90 1047 1026
133 134 136 732
637 1044 846 819
384 411 915 770
127 55 1047 710
437 439 714 1003
660 865 813 745
646 147 754 879
723 379 1012 730
57 214 931 749
236 940 817 811
920 605 769 686
551 691 854 733
129 264 886 684
864 799 965 851
658 133 260 998
117 65 116 717
164 101 954 979
505 513 442 830
930 616 765 833
915 79 902 680
679 619 916 1038
107 244 925 902
752 46 1010 848
473 421 933 717
777 731 983 934
1047 742 1026 805
723 886 838 994
445 577 707 776
708 174 707 997
7 1 2 991
132 303 699 831
321 331 328 802
997 478 805 1030
676 448 449 450
53 208 862 716
959 781 1011 780
613 607 198 960
185 173 904 810
421 486 420 774
31 29 241 679
568 513 603 830
565 433 424 838
684 886 838 990
666 667 671 801
173 174 708 1026
657 343 983 934
386 764 983 934
106 117 182 1039
975 551 691 847
343 341 657 983
135 234 732 769
178 182 1039 680
778 662 789 983
677 449 812 938
708 864 977 805
62 1022 856 971
200 1018 704 816
144 673 678 872
184 114 1016 692
677 449 340 812
200 706 1018 816
411 409 407 753
284 951 946 786
964 718 856 740
102 80 609 925
21 140 765 959
12 5 4 809
567 418 839 729
615 902 874 891
135 185 261 904
870 833 702 844
750 725 955 848
832 1042 823 936
673 145 678 674
419 827 729 692
833 177 870 702
418 369 566 839
843 116 919 822
919 420 768 774
772 954 1014 979
1049 516 725 1010
378 358 336 823
591 532 533 809
140 959 781 1011
709 827 1006 703
113 772 951 786
107 182 79 1039
291 248 762 691
367 718 1045 964
683 83 853 810
81 778 789 764
55 1047 710 686
69 245 633 715
390 725 750 999
366 596 835 964
433 684 864 977
490 685 1031 817
820 793 755 825
522 667 670 675
65 295 66 871
978 1035 809 719
303 132 235 951
677 676 448 449
14 12 15 941
437 714 731 1003
29 277 683 916
522 670 524 523
597 525 801 1032
410 419 488 827
142 174 1011 707
677 678 872 812
824 684 895 838
721 269 928 899
982 502 830 706
265 269 721 899
667 670 675 801
92 94 791 818
80 615 609 902
301 54 824 895
532 332 1 809
117 188 169 689
589 551 975 847
919 117 717 689
384 680 702 847
656 670 597 524
420 422 421 919
691 298 841 854
897 24 894 803
732 1003 735 880
115 114 957 783
670 522 675 523
142 140 781 1011
853 683 810 764
732 861 1003 769
411 486 753 770
827 926 783 692
602 362 838 1041
841 975 854 847
182 117 118 822
367 366 718 964
265 1022 899 856
90 708 795 805
333 930 780 851
80 615 902 874
661 660 865 682
19 18 156 941
22 257 21 765
156 199 914 1018
656 597 387 524
405 468 570 718
265 266 928 899
674 677 676 448
278 1044 858 737
121 796 787 937
612 959 1020 776
678 677 872 938
919 843 822 768
683 853 916 1038
203 620 1020 916
853 679 916 1038
656 296 789 1032
862 716 936 803
466 512 724 716
609 615 383 798
304 234 742 769
522 675 523 450
174 142 708 707
482 486 384 770
163 164 751 979
64 65 66 1040
18 19 15 941
567 418 566 839
116 919 717 688
518 535 587 920
618 620 916 903
338 444 618 507
19 156 914 941
616 22 765 833
308 591 378 978
365 364 749 996
140 20 765 959
124 636 695 918
113 162 235 951
116 117 919 822
800 754 948 744
53 212 1010 848
1028 429 784 900
712 685 996 817
1003 440 735 880
442 359 1042 936
1018 706 704 816
726 885 836 773
578 339 683 1038
1045 721 1022 856
834 815 912 980
691 551 854 847
523 525 449 938
140 276 203 1020
195 284 946 786
368 892 835 923
723 886 762 990
872 812 1032 938
